Country,Code,Year,Mortality rate,GDP,Homicide,Health expenditure,Universal_healthcare
Nepal,NPL,2009,4.92,2591.631452,0.281575268,6.40782169,0
Nepal,NPL,2010,4.66,2703.414917,0.277749448,6.43130604,0
Nepal,NPL,2011,4.42,2793.024734,0.275833241,6.72915248,0
Nepal,NPL,2012,4.2,2922.619609,0.275043593,5.8926379,0
Nepal,NPL,2013,3.99,3033.780787,0.275475601,5.6862681,0
Nepal,NPL,2014,3.79,3217.44851,0.2743095,5.797226,0
Netherlands,NLD,1995,0.69,39498.13682,0.173082691,7.44174214,1
Netherlands,NLD,1996,0.67,40691.89032,0.179317771,7.47714281,1
Netherlands,NLD,1997,0.65,42235.48907,0.178736719,7.47835631,1
Netherlands,NLD,1998,0.64,43933.56811,0.176461493,7.56008731,1
Netherlands,NLD,1999,0.63,45839.13146,0.179603266,7.52968629,1
Netherlands,NLD,2000,0.62,47422.2034,0.176767852,7.42331959,1
Netherlands,NLD,2001,0.61,48160.78437,0.176219334,7.79322671,1
Netherlands,NLD,2002,0.59,47958.33197,0.171915286,8.34457362,1
Netherlands,NLD,2003,0.57,47806.88443,0.168750394,8.45717558,1
Netherlands,NLD,2004,0.55,48586.70462,0.162032098,8.52118682,1
Netherlands,NLD,2005,0.53,49467.43543,0.152813405,9.59771913,1
Netherlands,NLD,2006,0.51,51097.36261,0.142507811,9.35703746,1
Netherlands,NLD,2007,0.49,52909.96976,0.138059201,9.35717394,1
Netherlands,NLD,2008,0.47,53848.25223,0.136070921,9.57126055,1
Netherlands,NLD,2009,0.46,51607.60573,0.13116013,10.29027545,1
Netherlands,NLD,2010,0.44,52032.9865,0.126091135,10.47572212,1
Netherlands,NLD,2011,0.43,52594.22901,0.121098429,10.52716599,1
Netherlands,NLD,2012,0.42,51860.05599,0.116892591,11.01234745,1
Netherlands,NLD,2013,0.41,51640.07669,0.110191336,11.0448661,1
Netherlands,NLD,2014,0.41,52186.99739,0.104997766,10.89729305,1
New Zealand,NZL,1995,0.87,29815.78619,0.260168831,6.94847197,1
New Zealand,NZL,1996,0.84,30409.09066,0.258649111,6.89050912,1
New Zealand,NZL,1997,0.81,30627.80462,0.255727994,7.09832031,1
New Zealand,NZL,1998,0.78,30599.32319,0.244345304,7.51341548,1
New Zealand,NZL,1999,0.76,32098.14628,0.233765359,7.39729916,1
New Zealand,NZL,2000,0.74,32837.09789,0.239837881,7.47004809,1
New Zealand,NZL,2001,0.72,33775.23266,0.23260658,7.57891522,1
New Zealand,NZL,2002,0.7,34745.16533,0.238409383,7.8905146,1
New Zealand,NZL,2003,0.69,35616.11471,0.232880686,7.71206749,1
New Zealand,NZL,2004,0.67,36504.19746,0.228822863,7.8882147,1
New Zealand,NZL,2005,0.66,37293.21377,0.235000934,8.24881468,1
New Zealand,NZL,2006,0.65,37902.75176,0.229908383,8.64627633,1
New Zealand,NZL,2007,0.64,38687.84615,0.227795218,8.35417746,1
New Zealand,NZL,2008,0.63,37933.15147,0.22467449,10.6984593,1
New Zealand,NZL,2009,0.62,37505.04828,0.226375331,11.20574784,1
New Zealand,NZL,2010,0.61,37657.1432,0.212382955,11.1979699,1
New Zealand,NZL,2011,0.6,38214.47454,0.199118376,11.24147297,1
New Zealand,NZL,2012,0.59,38857.11589,0.195328485,11.53033809,1
New Zealand,NZL,2013,0.58,39599.1883,0.188563893,11.17351069,1
New Zealand,NZL,2014,0.56,40432.24148,0.179989452,11.0296101,1
Nicaragua,NIC,1995,5.12,3384.841404,2.736039641,6.48283057,0
Nicaragua,NIC,1996,4.84,3531.727044,2.761787739,6.40874856,0
Nicaragua,NIC,1997,4.57,3606.342307,2.836268384,5.26920643,0
Nicaragua,NIC,1998,4.89,3676.993351,2.785421198,5.62660864,0
Nicaragua,NIC,1999,4.07,3872.306566,2.925987647,5.3151022,0
Nicaragua,NIC,2000,3.85,3968.892933,2.965286489,5.38943363,0
Nicaragua,NIC,2001,3.64,4026.001837,3.023092189,5.25911894,0
Nicaragua,NIC,2002,3.46,3998.877512,3.105195075,5.71455164,0
Nicaragua,NIC,2003,3.29,4043.289037,3.224479105,6.11615628,0
Nicaragua,NIC,2004,3.13,4200.283123,3.268520117,6.1259658,0
Nicaragua,NIC,2005,2.99,4320.750321,3.273534597,6.11145325,0
Nicaragua,NIC,2006,2.85,4438.896054,3.189162503,6.33185521,0
Nicaragua,NIC,2007,2.72,4600.536063,3.088652809,6.91390603,0
Nicaragua,NIC,2008,2.6,4693.628097,3.007914497,6.98285453,0
Nicaragua,NIC,2009,2.49,4477.4095,2.865172318,6.81780512,0
Nicaragua,NIC,2010,2.39,4611.785692,2.683353615,6.57853535,0
Nicaragua,NIC,2011,2.29,4837.537091,2.54650696,6.39394228,0
Nicaragua,NIC,2012,2.2,5083.363011,2.43089549,8.04170642,0
Nicaragua,NIC,2013,2.11,5263.484839,2.30923312,8.42894257,0
Nicaragua,NIC,2014,2.03,5443.278082,2.193905684,9.04013941,0
Niger,NER,1995,27.85,1011.541134,0.3752679,6.65027544,0
Niger,NER,1996,26.58,977.9036945,0.387549928,6.29984378,0
Niger,NER,1997,25.41,958.5441999,0.407232032,6.72678981,0
Niger,NER,1998,24.38,1017.398913,0.408532728,6.79184785,0
Niger,NER,1999,23.42,979.4806176,0.414234975,6.8183244,0
Niger,NER,2000,22.48,933.3463759,0.419060549,6.00536329,0
Niger,NER,2001,21.52,965.4172116,0.424791426,7.00950375,0
Niger,NER,2002,20.46,976.4544502,0.426582954,6.55041776,0
Niger,NER,2003,19.32,961.5236746,0.427599325,6.23256935,0
Niger,NER,2004,18.17,929.8840614,0.466334713,6.60998896,0
Niger,NER,2005,17.03,961.5398882,0.458404579,7.14963764,0
Niger,NER,2006,15.95,981.1581839,0.495016814,7.39442881,0
Niger,NER,2007,14.91,974.6821782,0.479526581,6.93941879,0
Niger,NER,2008,13.96,1011.103098,0.481998926,6.75786887,0
Niger,NER,2009,13.05,992.4101027,0.482895361,6.97831587,0
Niger,NER,2010,12.22,1036.904305,0.484817413,6.36161217,0
Niger,NER,2011,11.48,1020.996816,0.499216865,6.66032034,0
Niger,NER,2012,10.85,1085.542828,0.507391664,6.10930646,0
Niger,NER,2013,10.3,1099.432246,0.530378707,5.0897826,0
Niger,NER,2014,9.85,1127.614075,0.548965665,5.82129922,0
Nigeria,NGA,1995,20.41,2901.768227,0.308582414,2.76977928,0
Nigeria,NGA,1996,20.14,2949.200357,0.314135514,2.91602821,0
Nigeria,NGA,1997,19.78,2961.198469,0.350229019,2.91599247,0
Nigeria,NGA,1998,19.35,2962.892112,0.32794887,3.46834069,0
Nigeria,NGA,1999,18.85,2906.723968,0.372096873,3.37741321,0
Nigeria,NGA,2000,18.31,2977.041475,0.431908344,2.83703653,0
Nigeria,NGA,2001,17.77,3075.003131,0.429030387,3.24623068,0
Nigeria,NGA,2002,17.2,3458.070666,0.340272073,2.43166603,0
Nigeria,NGA,2003,16.64,3619.140208,0.331790639,4.04693455,0
Nigeria,NGA,2004,16.08,3854.008064,0.468322738,4.32750562,0
Nigeria,NGA,2005,15.55,3997.439751,0.323993767,4.10629745,0
Nigeria,NGA,2006,15.06,4130.403306,0.335814427,3.65686026,0
Nigeria,NGA,2007,14.6,4288.270307,0.333475356,4.4733267,0
Nigeria,NGA,2008,14.22,4458.622295,0.342119718,3.99807623,0
Nigeria,NGA,2009,13.88,4690.379449,0.339844347,4.23500082,0
Nigeria,NGA,2010,13.6,4932.3348,0.413977728,3.47052573,0
Nigeria,NGA,2011,13.36,5056.892147,0.446213465,3.68701062,0
Nigeria,NGA,2012,13.17,5131.372645,0.401515482,3.2990842,0
Nigeria,NGA,2013,12.99,5329.121517,0.44739583,3.70392576,0
Nigeria,NGA,2014,12.85,5516.385598,0.530603477,3.66879844,0
North America,,1995,0.92,41919.39009,0.966827811,12.77797097,0
North America,,1996,0.9,43002.54194,0.899755948,12.72672321,0
North America,,1997,0.87,44386.74443,0.875743803,12.65541082,0
North America,,1998,0.86,45797.54086,0.805491389,12.71696535,0
North America,,1999,0.84,47415.6957,0.763072533,12.71141232,0
North America,,2000,0.83,48863.38551,0.752171201,12.77356409,0
North America,,2001,0.82,48876.24588,0.75366023,13.42840092,0
North America,,2002,0.81,49320.98939,0.757838442,14.21488393,0
North America,,2003,0.8,50331.3739,0.758566331,14.66165831,0
North America,,2004,0.79,51765.92734,0.757919039,14.70633741,0
North America,,2005,0.78,53149.86483,0.766573672,14.69640052,0
North America,,2006,0.77,54194.43103,0.789470458,14.7914992,0
North America,,2007,0.76,54898.81764,0.759537994,15.03940369,0
North America,,2008,0.75,54351.28445,0.734512908,15.45208941,0
North America,,2009,0.73,52478.36687,0.709367462,16.4932236,0
North America,,2010,0.72,53386.15596,0.682236053,16.45074318,0
North America,,2011,0.71,53877.70768,0.667898374,16.41265282,0
North America,,2012,0.69,54644.75156,0.654052177,16.38440949,0
North America,,2013,0.68,55268.98194,0.637422798,16.2780938,0
North America,,2014,0.67,56250.78689,0.630850782,16.51548075,0
North Macedonia,MKD,1995,2.41,9025.296572,0.331008411,8.38956962,0
North Macedonia,MKD,1996,2.14,9103.878091,0.339454988,8.60555412,0
North Macedonia,MKD,1997,1.97,9188.10895,0.348671495,9.08510984,0
North Macedonia,MKD,1998,1.83,9439.710466,0.38385261,9.99105614,0
North Macedonia,MKD,1999,1.7,9789.259331,0.402660344,8.79979905,0
North Macedonia,MKD,2000,1.58,10182.12607,0.395390592,8.52082479,0
North Macedonia,MKD,2001,1.5,9831.061406,0.418352854,8.18345523,0
North Macedonia,MKD,2002,1.45,9948.266898,0.421222258,9.01364237,0
North Macedonia,MKD,2003,1.42,10147.11127,0.394407678,9.17089411,0
North Macedonia,MKD,2004,1.4,10602.71507,0.355779174,8.64424462,0
North Macedonia,MKD,2005,1.37,11086.15675,0.325481574,7.95350493,0
North Macedonia,MKD,2006,1.33,11639.54304,0.306308669,7.61320744,0
North Macedonia,MKD,2007,1.25,12379.3707,0.287044002,6.89955664,0
North Macedonia,MKD,2008,1.16,13044.76364,0.268664917,6.85128427,0
North Macedonia,MKD,2009,1.07,12987.17158,0.254544178,6.73638221,0
North Macedonia,MKD,2010,1.01,13412.31283,0.240690213,6.83334032,0
North Macedonia,MKD,2011,1,13714.57522,0.226443304,6.61114716,0
North Macedonia,MKD,2012,1.05,13640.22401,0.218825759,6.76264338,0
North Macedonia,MKD,2013,1.14,14027.13097,0.213120073,6.0737788,0
North Macedonia,MKD,2014,1.25,14524.1947,0.215825662,6.47637457,0
Norway,NOR,1995,0.57,49260.98483,0.118128217,7.71662839,1
Norway,NOR,1996,0.54,51476.21521,0.116518003,7.66637874,1
Norway,NOR,1997,0.52,53903.45457,0.116590339,8.23639913,1
Norway,NOR,1998,0.51,54989.71982,0.116205561,9.07038563,1
Norway,NOR,1999,0.5,55713.7732,0.11420449,9.14228558,1
Norway,NOR,2000,0.49,57127.39975,0.119985641,8.27250866,1
Norway,NOR,2001,0.47,58018.32946,0.113490945,8.64555138,1
Norway,NOR,2002,0.46,58540.86364,0.112206831,9.61619197,1
Norway,NOR,2003,0.44,58728.17524,0.113923031,9.85260059,1
Norway,NOR,2004,0.42,60699.58545,0.111181526,9.44112199,1
Norway,NOR,2005,0.41,61870.38379,0.107192745,8.89402506,1
Norway,NOR,2006,0.39,62846.95821,0.10654968,8.43055064,1
Norway,NOR,2007,0.37,64062.43691,0.101349037,8.58441414,1
Norway,NOR,2008,0.36,63570.36124,0.101882629,8.4020757,1
Norway,NOR,2009,0.34,61689.57772,0.106139526,9.48566447,1
Norway,NOR,2010,0.33,61353.49639,0.108858697,9.2556665,1
Norway,NOR,2011,0.31,61157.14893,0.11580513,9.13551098,1
Norway,NOR,2012,0.3,61990.71162,0.104706437,9.15682812,1
Norway,NOR,2013,0.29,61878.99441,0.10552511,9.39187284,1
Norway,NOR,2014,0.28,62390.1497,0.097212047,9.71971755,1
Oman,OMN,1995,2.41,29040.37523,0.188408974,3.64642839,1
Oman,OMN,1996,2.21,29491.63777,0.190161399,3.55728518,1
Oman,OMN,1997,2.04,31088.83577,0.193628612,3.35538558,1
Oman,OMN,1998,1.89,31880.54944,0.19755788,3.70112429,1
Oman,OMN,1999,1.76,31943.12339,0.199076365,3.54359148,1
Oman,OMN,2000,1.64,33839.52054,0.197822004,3.07275935,1
Oman,OMN,2001,1.54,34940.72902,0.198118036,3.08303075,1
Oman,OMN,2002,1.46,33965.5277,0.197235663,3.18048539,1
Oman,OMN,2003,1.38,32348.33497,0.193737428,3.17288586,1
Oman,OMN,2004,1.33,31971.00711,0.188548234,2.97575695,1
Oman,OMN,2005,1.28,31909.50274,0.183963064,2.58713523,1
Oman,OMN,2006,1.25,32718.1698,0.177262239,2.31084657,1
Oman,OMN,2007,1.22,33192.27458,0.187443141,2.42579068,1
Oman,OMN,2008,1.2,34689.57484,0.195140987,2.01221452,1
Oman,OMN,2009,1.18,35207.2231,0.203252818,2.83003846,1
Oman,OMN,2010,1.17,33864.98374,0.200574228,2.74408324,1
Oman,OMN,2011,1.16,32523.35125,0.204536658,2.49265722,1
Oman,OMN,2012,1.14,32961.59043,0.212796662,2.523264,1
Oman,OMN,2013,1.13,32189.32529,0.21748577,2.76083902,1
Oman,OMN,2014,1.12,30530.49931,0.214819141,3.55393969,1
Pakistan,PAK,1995,12.42,3179.50713,0.540920539,2.50362972,0
Pakistan,PAK,1996,12.08,3240.088797,0.563801284,2.57494036,0
Pakistan,PAK,1997,11.73,3180.351108,0.583116978,2.56506861,0
Pakistan,PAK,1998,11.39,3169.890225,0.589194002,2.74957751,0
Pakistan,PAK,1999,11.06,3196.279545,0.591364998,2.83211153,0
Pakistan,PAK,2000,10.75,3245.378342,0.598653762,2.78750187,0
Pakistan,PAK,2001,10.47,3277.051278,0.611167635,2.60799747,0
Pakistan,PAK,2002,10.22,3279.030977,0.621550343,2.76317772,0
Pakistan,PAK,2003,10,3388.17669,0.631090279,2.60877636,0
Pakistan,PAK,2004,9.8,3560.811841,0.642836407,2.55792322,0
Pakistan,PAK,2005,9.61,3706.824023,0.620911218,2.91358382,0
Pakistan,PAK,2006,9.44,3836.49275,0.661917045,3.40168643,0
Pakistan,PAK,2007,9.27,3931.175785,0.720919649,3.35353968,0
Pakistan,PAK,2008,9.09,3908.599006,0.761576208,3.2590847,0
Pakistan,PAK,2009,8.91,3930.508174,0.755846647,2.93914413,0
Pakistan,PAK,2010,8.71,3906.873971,0.746537353,3.01609686,0
Pakistan,PAK,2011,8.5,3928.519927,0.75663652,3.00636984,0
Pakistan,PAK,2012,8.29,3980.74865,0.742014524,2.75972728,0
Pakistan,PAK,2013,8.06,4069.267498,0.739022356,2.70392397,0
Pakistan,PAK,2014,7.83,4171.29183,0.673722678,2.61391631,0
Panama,PAN,1995,2.8,12639.99464,2.627447951,7.72062079,0
Panama,PAN,1996,2.76,12889.27081,2.365952236,7.18293088,0
Panama,PAN,1997,2.73,13445.01834,2.424774772,7.1201904,0
Panama,PAN,1998,2.69,14142.62688,2.3865602,7.08621084,0
Panama,PAN,1999,2.65,14405.38581,2.487031085,6.85474368,0
Panama,PAN,2000,2.59,14507.79597,2.509548644,7.76386558,0
Panama,PAN,2001,2.54,14311.02288,2.650346537,7.72136354,0
Panama,PAN,2002,2.47,14353.37032,2.815537168,8.0293993,0
Panama,PAN,2003,2.41,14677.99624,2.947754884,7.60445984,0
Panama,PAN,2004,2.35,15491.00201,2.831107009,8.08643586,0
Panama,PAN,2005,2.29,16301.51593,2.978163941,7.47896823,0
Panama,PAN,2006,2.23,17391.0895,3.246482001,6.99655716,0
Panama,PAN,2007,2.17,19125.62868,3.66753277,6.30662961,0
Panama,PAN,2008,2.1,20636.92745,4.218933088,6.75011236,0
Panama,PAN,2009,2.05,20525.62012,4.640724192,7.56026325,0
Panama,PAN,2010,1.99,21343.30499,4.558959914,8.04716512,0
Panama,PAN,2011,1.93,23349.15681,4.599973485,7.50141666,0
Panama,PAN,2012,1.87,25196.23927,4.508990392,7.24519314,0
Panama,PAN,2013,1.81,26480.60949,4.184556013,8.08587822,0
Panama,PAN,2014,1.75,27352.51939,4.061801763,8.0257236,0
Papua New Guinea,PNG,1995,7.71,3271.671293,1.163948403,2.93218749,0
Papua New Guinea,PNG,1996,7.57,3440.330057,1.167084177,3.0960318,0
Papua New Guinea,PNG,1997,7.44,3225.656973,1.164658491,3.64156441,0
Papua New Guinea,PNG,1998,7.31,3028.928896,1.117488875,3.80894413,0
Papua New Guinea,PNG,1999,7.18,3012.594403,1.268949585,4.09356593,0
Papua New Guinea,PNG,2000,7.06,2871.416377,1.18291273,3.98366886,0
Papua New Guinea,PNG,2001,6.94,2806.953519,1.260685244,6.67581279,0
Papua New Guinea,PNG,2002,6.81,2745.514416,1.162357668,7.68937382,0
Papua New Guinea,PNG,2003,6.69,2748.701105,1.140542402,6.79231045,0
Papua New Guinea,PNG,2004,6.56,2765.346691,1.138348637,8.39248669,0
Papua New Guinea,PNG,2005,6.43,2877.115646,1.140228863,6.41591818,0
Papua New Guinea,PNG,2006,6.29,2963.418223,1.144711973,5.91902791,0
Papua New Guinea,PNG,2007,6.15,3119.175569,1.119443689,4.03723822,0
Papua New Guinea,PNG,2008,6.02,3035.170682,1.131053727,4.05603415,0
Papua New Guinea,PNG,2009,5.88,3165.093267,1.13425862,4.35763089,0
Papua New Guinea,PNG,2010,5.73,3406.64404,1.142427445,4.17576533,0
Papua New Guinea,PNG,2011,5.6,3369.844455,1.150659489,4.94295908,0
Papua New Guinea,PNG,2012,5.46,3453.387112,1.227030891,4.55003511,0
Papua New Guinea,PNG,2013,5.32,3513.023253,1.164074911,4.7785428,0
Papua New Guinea,PNG,2014,5.18,3909.33866,1.170957943,4.26357082,0
Paraguay,PRY,1995,3.82,9311.339288,3.0164024,5.9229547,0
Paraguay,PRY,1996,3.71,9243.474955,3.281507132,5.9372284,0
Paraguay,PRY,1997,3.62,9422.683275,3.434911342,6.19123742,0
Paraguay,PRY,1998,3.53,9226.506369,3.526626615,6.28535175,0
Paraguay,PRY,1999,3.45,8911.164793,3.68893074,6.79445516,0
Paraguay,PRY,2000,3.37,8530.20799,3.816105798,8.10005666,0
Paraguay,PRY,2001,3.29,8295.067442,3.851722701,7.61414476,0
Paraguay,PRY,2002,3.22,8138.104853,3.840759732,6.77142556,0
Paraguay,PRY,2003,3.14,8337.472158,3.79927868,5.98546934,0
Paraguay,PRY,2004,3.07,8528.03793,3.617540826,5.77699347,0
Paraguay,PRY,2005,3,8570.094465,3.47632741,6.07399547,0
Paraguay,PRY,2006,2.92,8846.701735,3.2794735,6.42732062,0
Paraguay,PRY,2007,2.84,9193.839912,3.153604942,6.4115059,0
Paraguay,PRY,2008,2.76,9657.68146,3.047376666,7.06394059,0
Paraguay,PRY,2009,2.68,9503.266644,2.916954992,9.13992194,0
Paraguay,PRY,2010,2.6,10415.65644,2.716416008,9.10170096,0
Paraguay,PRY,2011,2.52,10714.69093,2.584059831,9.4235562,0
Paraguay,PRY,2012,2.44,10493.81277,2.487429506,10.33407449,0
Paraguay,PRY,2013,2.36,11209.13154,2.440552661,10.49411979,0
Paraguay,PRY,2014,2.29,11643.72751,2.483503067,9.81442131,0
Peru,PER,1995,5.8,6154.167419,1.054637469,4.46317651,0
Peru,PER,1996,5.36,6210.222642,1.091732505,4.50465932,0
Peru,PER,1997,4.94,6492.549137,1.090908523,4.38337669,0
Peru,PER,1998,4.54,6354.433331,1.053646945,4.55823587,0
Peru,PER,1999,4.18,6345.500534,1.031170504,4.95362369,0
Peru,PER,2000,3.85,6422.480568,1.009946301,4.827757,0
Peru,PER,2001,3.56,6380.337664,0.984467802,4.98481333,0
Peru,PER,2002,3.3,6653.395098,0.965383883,4.93871106,0
Peru,PER,2003,3.06,6861.830619,0.95715075,4.5988428,0
Peru,PER,2004,2.86,7136.351561,0.963689605,4.56192538,0
Peru,PER,2005,2.68,7519.029069,0.960910638,4.71800204,0
Peru,PER,2006,2.51,8017.255022,0.953799229,4.46819608,0
Peru,PER,2007,2.36,8629.264533,0.943652776,4.59945033,0
Peru,PER,2008,2.22,9341.231027,0.935593715,4.72994861,0
Peru,PER,2009,2.1,9368.045463,0.914850335,5.36154745,0
Peru,PER,2010,1.99,10066.46757,0.894962643,5.03167838,0
Peru,PER,2011,1.89,10616.8437,0.885518642,4.92714048,0
Peru,PER,2012,1.8,11176.08672,0.8790285,5.17591754,0
Peru,PER,2013,1.72,11724.0036,0.866575329,5.23182008,0
Peru,PER,2014,1.64,11877.07893,0.861458016,5.47303468,0
Philippines,PHL,1995,4.37,4178.032297,2.11555368,3.44929165,0
Philippines,PHL,1996,4.2,4322.085078,2.356156316,3.54187897,0
Philippines,PHL,1997,4.06,4444.786492,2.787284448,3.61927658,0
Philippines,PHL,1998,3.94,4322.029141,3.057146219,3.19884187,0
Philippines,PHL,1999,3.85,4358.689409,3.170316621,3.23121551,0
Philippines,PHL,2000,3.77,4453.756672,3.226363432,3.2091775,0
Philippines,PHL,2001,3.69,4492.721424,3.287710184,2.9983988,0
Philippines,PHL,2002,3.63,4562.761382,3.279676596,2.79116169,0
Philippines,PHL,2003,3.56,4697.48565,3.237771815,3.24713196,0
Philippines,PHL,2004,3.49,4908.058738,3.193795577,3.22814859,0
Philippines,PHL,2005,3.42,5054.238933,3.059633825,3.9138542,0
Philippines,PHL,2006,3.36,5228.315741,2.930532878,3.95164594,0
Philippines,PHL,2007,3.31,5474.681327,2.704715592,3.94034192,0
Philippines,PHL,2008,3.26,5618.484953,2.519987975,4.04747517,0
Philippines,PHL,2009,3.21,5606.590677,2.245055639,4.41043729,0
Philippines,PHL,2010,3.17,5918.373229,2.348216379,4.37397274,0
Philippines,PHL,2011,3.13,6043.601676,2.373748549,4.28992635,0
Philippines,PHL,2012,3.1,6351.264942,2.332809988,4.45815444,0
Philippines,PHL,2013,3.06,6666.250512,2.297681433,4.55778632,0
Philippines,PHL,2014,3.02,6973.638909,2.314030308,4.7099852,0
Poland,POL,1995,1.45,12459.66635,0.355733361,5.35738635,1
Poland,POL,1996,1.33,13211.56797,0.350575735,5.75666362,1
Poland,POL,1997,1.2,14054.38753,0.35325755,5.53627382,1
Poland,POL,1998,1.08,14701.34311,0.354718921,5.8556039,1
Poland,POL,1999,1,15386.94263,0.355043171,5.66978124,1
Poland,POL,2000,0.93,16257.64588,0.335533581,5.50150462,1
Poland,POL,2001,0.88,16466.786,0.320434024,5.85595692,1
Poland,POL,2002,0.84,16809.8182,0.308598386,6.32075444,1
Poland,POL,2003,0.81,17409.63901,0.294009728,6.2217914,1
Poland,POL,2004,0.78,18287.82793,0.287253705,6.18540158,1
Poland,POL,2005,0.76,18937.47515,0.279350813,6.20353532,1
Poland,POL,2006,0.73,20111.29962,0.270728499,6.1706712,1
Poland,POL,2007,0.7,21543.1637,0.259757966,6.27954647,1
Poland,POL,2008,0.67,22444.90735,0.246629744,6.87653481,1
Poland,POL,2009,0.63,23064.9537,0.230281016,7.12088233,1
Poland,POL,2010,0.6,23996.13978,0.217056386,6.88449165,1
Poland,POL,2011,0.57,25124.27636,0.210654967,6.7023798,1
Poland,POL,2012,0.54,25457.20646,0.198798277,6.61772998,1
Poland,POL,2013,0.52,25759.33915,0.188963237,6.4042609,1
Poland,POL,2014,0.5,26649.57728,0.177190708,6.35024637,1
Portugal,PRT,1995,0.97,25523.70602,0.273048972,7.41933998,1
Portugal,PRT,1996,0.91,26318.97513,0.265866352,7.70057466,1
Portugal,PRT,1997,0.86,27354.83681,0.263583343,7.68818712,1
Portugal,PRT,1998,0.82,28525.51743,0.260027881,7.62507945,1
Portugal,PRT,1999,0.77,29472.70988,0.250468943,7.87096537,1
Portugal,PRT,2000,0.72,30383.13782,0.24471287,9.14137871,1
Portugal,PRT,2001,0.66,30756.01895,0.237367015,9.1032037,1
Portugal,PRT,2002,0.61,30823.84904,0.228477238,9.15465809,1
Portugal,PRT,2003,0.55,30422.60203,0.210963785,9.54101957,1
Portugal,PRT,2004,0.5,30892.81988,0.204340113,9.83769679,1
Portugal,PRT,2005,0.46,31076.64412,0.183583175,9.97647249,1
Portugal,PRT,2006,0.44,31524.74957,0.185562832,9.67265428,1
Portugal,PRT,2007,0.42,32251.5691,0.188501903,9.61953682,1
Portugal,PRT,2008,0.4,32307.91277,0.189380886,9.89868879,1
Portugal,PRT,2009,0.39,31269.41046,0.183031819,10.41844886,1
Portugal,PRT,2010,0.38,31798.15381,0.178744825,10.43672755,1
Portugal,PRT,2011,0.37,31304.81553,0.168558237,10.06864127,1
Portugal,PRT,2012,0.37,30156.70158,0.160996316,9.74360978,1
Portugal,PRT,2013,0.36,30042.89072,0.151926427,9.55334024,1
Portugal,PRT,2014,0.36,30444.60021,0.146138201,9.50107564,1
Qatar,QAT,2000,1.25,86566.30285,0.360932056,2.17801565,1
Qatar,QAT,2001,1.2,86643.64357,0.402351181,2.55647744,1
Qatar,QAT,2002,1.16,89119.38417,0.41326765,2.71181463,1
Qatar,QAT,2003,1.12,86886.94858,0.427421237,4.14216222,1
Qatar,QAT,2004,1.08,93748.55013,0.454051277,3.60739107,1
Qatar,QAT,2005,1.04,87721.94941,0.471981929,3.01330669,1
Qatar,QAT,2006,1.01,93656.33907,0.513487346,2.58341286,1
Qatar,QAT,2007,0.98,92749.55666,0.570326943,2.31281695,1
